"lfdn";"tester";"dispcode";"loop";"loopnumber";"le_nr";"le_text";"L1_MFN";"L2_MFN";"L3_MFN";"L4_MFN";"L2_AssoziationSkala";"L1_AssoziationSkala";"L3_AssoziationSkala";"L4_AssoziationSkala";"duration";"lastaccs";"frstmail"
"816";"0";"31";"7579889";"20";"18";"Bankier";"-77";"1";"-77";"-77";"2";"-77";"-77";"-77";"1021";"2025-04-08 12:01:52";"0000-00-00 00:00:00"
"816";"0";"31";"7579889";"21";"24";"Wache";"-77";"1";"-77";"-77";"4";"-77";"-77";"-77";"1021";"2025-04-08 12:01:52";"0000-00-00 00:00:00"
"816";"0";"31";"7579889";"22";"14";"Vorbild";"-77";"2";"-77";"-77";"2";"-77";"-77";"-77";"1021";"2025-04-08 12:01:52";"0000-00-00 00:00:00"
"816";"0";"31";"7579889";"23";"2";"Jockey";"-77";"1";"-77";"-77";"2";"-77";"-77";"-77";"1021";"2025-04-08 12:01:52";"0000-00-00 00:00:00"
"816";"0";"31";"7579889";"24";"20";"Fan";"-77";"2";"-77";"-77";"3";"-77";"-77";"-77";"1021";"2025-04-08 12:01:52";"0000-00-00 00:00:00"
"816";"0";"31";"7579889";"25";"22";"Patenkind";"-77";"3";"-77";"-77";"-77";"-77";"-77";"-77";"1021";"2025-04-08 12:01:52";"0000-00-00 00:00:00"
"816";"0";"31";"7579889";"26";"4";"Passagier";"-77";"1";"-77";"-77";"1";"-77";"-77";"-77";"1021";"2025-04-08 12:01:52";"0000-00-00 00:00:00"
"816";"0";"31";"7579889";"27";"17";"Waise";"-77";"3";"-77";"-77";"-77";"-77";"-77";"-77";"1021";"2025-04-08 12:01:52";"0000-00-00 00:00:00"
"816";"0";"31";"7579889";"28";"8";"Leitung";"-77";"1";"-77";"-77";"2";"-77";"-77";"-77";"1021";"2025-04-08 12:01:52";"0000-00-00 00:00:00"
"816";"0";"31";"7579889";"29";"5";"Mündel";"-77";"3";"-77";"-77";"-77";"-77";"-77";"-77";"1021";"2025-04-08 12:01:52";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"1";"27";"Hippie";"2";"-77";"-77";"-77";"-77";"3";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"2";"26";"Nerd";"1";"-77";"-77";"-77";"-77";"5";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"3";"24";"Aushilfskraft";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"4";"20";"Flüchtling";"1";"-77";"-77";"-77";"-77";"5";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"5";"15";"Fratz";"1";"-77";"-77";"-77";"-77";"4";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"6";"3";"Fachkraft";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"7";"23";"Ekel";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"8";"29";"Model";"2";"-77";"-77";"-77";"-77";"5";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"9";"6";"Star";"2";"-77";"-77";"-77";"-77";"4";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"10";"19";"Geisel";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"11";"12";"Klatschbase";"2";"-77";"-77";"-77";"-77";"4";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"12";"13";"Gast";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"13";"21";"Insasse";"1";"-77";"-77";"-77";"-77";"4";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"14";"14";"Geizhals";"1";"-77";"-77";"-77";"-77";"5";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"15";"25";"Clown";"1";"-77";"-77";"-77";"-77";"5";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"16";"22";"Neuzugang";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"17";"2";"Hauptfigur";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"18";"4";"Assistenz";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"19";"1";"Autorität";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"20";"8";"Jahrhunderttalent";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"21";"28";"Mitglied";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"22";"9";"Wunderkind";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"23";"18";"Majestät";"1";"-77";"-77";"-77";"-77";"3";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"24";"16";"Gegenüber";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"25";"17";"Laufwunder";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"26";"11";"Hoheit";"1";"-77";"-77";"-77";"-77";"4";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"27";"10";"Wesen";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"28";"5";"Fuchs";"1";"-77";"-77";"-77";"-77";"4";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"827";"0";"31";"7579884";"29";"7";"Babysitter";"2";"-77";"-77";"-77";"-77";"5";"-77";"-77";"379";"2025-04-08 12:02:28";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"1";"24";"Aushilfskraft";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"2";"23";"Ekel";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"3";"10";"Wesen";"1";"-77";"-77";"-77";"-77";"1";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"4";"18";"Majestät";"1";"-77";"-77";"-77";"-77";"2";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"5";"14";"Geizhals";"1";"-77";"-77";"-77";"-77";"3";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"6";"28";"Mitglied";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"7";"13";"Gast";"1";"-77";"-77";"-77";"-77";"2";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"8";"20";"Flüchtling";"1";"-77";"-77";"-77";"-77";"4";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"9";"19";"Geisel";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"10";"17";"Laufwunder";"1";"-77";"-77";"-77";"-77";"2";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"11";"12";"Klatschbase";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"12";"9";"Wunderkind";"2";"-77";"-77";"-77";"-77";"3";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"13";"29";"Model";"2";"-77";"-77";"-77";"-77";"5";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"14";"22";"Neuzugang";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"15";"16";"Gegenüber";"1";"-77";"-77";"-77";"-77";"1";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"16";"5";"Fuchs";"1";"-77";"-77";"-77";"-77";"4";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"17";"3";"Fachkraft";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"18";"1";"Autorität";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"19";"4";"Assistenz";"1";"-77";"-77";"-77";"-77";"2";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"20";"21";"Insasse";"1";"-77";"-77";"-77";"-77";"4";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"21";"15";"Fratz";"1";"-77";"-77";"-77";"-77";"4";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"22";"11";"Hoheit";"2";"-77";"-77";"-77";"-77";"2";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"23";"7";"Babysitter";"2";"-77";"-77";"-77";"-77";"3";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"24";"8";"Jahrhunderttalent";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"25";"27";"Hippie";"1";"-77";"-77";"-77";"-77";"4";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"26";"2";"Hauptfigur";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"27";"6";"Star";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"28";"25";"Clown";"1";"-77";"-77";"-77";"-77";"2";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"829";"0";"31";"7579884";"29";"26";"Nerd";"1";"-77";"-77";"-77";"-77";"4";"-77";"-77";"323";"2025-04-08 12:02:30";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"1";"4";"Racker";"-77";"-77";"1";"-77";"-77";"-77";"4";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"2";"5";"Spaßvogel";"-77";"-77";"1";"-77";"-77";"-77";"4";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"3";"16";"Popstar";"-77";"-77";"3";"-77";"-77";"-77";"-77";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"4";"13";"Koryphäe";"-77";"-77";"2";"-77";"-77";"-77";"4";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"5";"12";"Unschuldslamm";"-77";"-77";"3";"-77";"-77";"-77";"-77";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"6";"6";"Vormund";"-77";"-77";"3";"-77";"-77";"-77";"-77";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"7";"18";"Unikum";"-77";"-77";"3";"-77";"-77";"-77";"-77";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"8";"23";"Aushängeschild";"-77";"-77";"2";"-77";"-77";"-77";"2";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"9";"26";"Barkeeper";"-77";"-77";"1";"-77";"-77";"-77";"3";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"10";"28";"Laie";"-77";"-77";"3";"-77";"-77";"-77";"-77";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"11";"9";"Nesthäkchen";"-77";"-77";"2";"-77";"-77";"-77";"2";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"12";"3";"Diva";"-77";"-77";"2";"-77";"-77";"-77";"4";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"13";"11";"Kind";"-77";"-77";"3";"-77";"-77";"-77";"-77";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"14";"22";"Rotschopf";"-77";"-77";"2";"-77";"-77";"-77";"1";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"15";"20";"Aushilfe";"-77";"-77";"3";"-77";"-77";"-77";"-77";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"16";"25";"Schnapsdrossel";"-77";"-77";"1";"-77";"-77";"-77";"3";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"17";"29";"Ausnahmetalent";"-77";"-77";"3";"-77";"-77";"-77";"-77";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"18";"8";"Balg";"-77";"-77";"1";"-77";"-77";"-77";"2";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"19";"7";"Trotzkopf";"-77";"-77";"1";"-77";"-77";"-77";"3";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"20";"24";"Idol";"-77";"-77";"1";"-77";"-77";"-77";"2";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"21";"2";"Berühmtheit";"-77";"-77";"3";"-77";"-77";"-77";"-77";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"22";"19";"Memme";"-77";"-77";"1";"-77";"-77";"-77";"2";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"23";"21";"Feigling";"-77";"-77";"1";"-77";"-77";"-77";"2";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"24";"14";"Ahne";"-77";"-77";"1";"-77";"-77";"-77";"3";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"25";"10";"Opfer";"-77";"-77";"3";"-77";"-77";"-77";"-77";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"26";"15";"Portier";"-77";"-77";"1";"-77";"-77";"-77";"4";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"27";"1";"Lehrkraft";"-77";"-77";"3";"-77";"-77";"-77";"-77";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"28";"17";"Tier";"-77";"-77";"3";"-77";"-77";"-77";"-77";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"830";"0";"31";"7579893";"29";"27";"Azubi";"-77";"-77";"3";"-77";"-77";"-77";"-77";"-77";"281";"2025-04-08 12:02:40";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"1";"28";"Original";"-77";"3";"-77";"-77";"-77";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"2";"18";"Bankier";"-77";"1";"-77";"-77";"4";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"3";"22";"Patenkind";"-77";"3";"-77";"-77";"-77";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"4";"4";"Passagier";"-77";"1";"-77";"-77";"4";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"5";"7";"Talent";"-77";"3";"-77";"-77";"-77";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"6";"5";"Mündel";"-77";"1";"-77";"-77";"3";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"7";"21";"Teenager";"-77";"2";"-77";"-77";"4";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"8";"15";"Mannequin";"-77";"1";"-77";"-77";"4";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"9";"8";"Leitung";"-77";"1";"-77";"-77";"4";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"10";"10";"Haushaltshilfe";"-77";"2";"-77";"-77";"4";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"11";"3";"Vorstand";"-77";"1";"-77";"-77";"4";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"12";"25";"Klatschtante";"-77";"2";"-77";"-77";"5";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"13";"12";"Zögling";"-77";"1";"-77";"-77";"4";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"14";"6";"Leichtgewicht";"-77";"1";"-77";"-77";"3";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"15";"20";"Fan";"-77";"2";"-77";"-77";"3";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"16";"17";"Waise";"-77";"3";"-77";"-77";"-77";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"17";"23";"Geschöpf";"-77";"3";"-77";"-77";"-77";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"18";"27";"Urahne";"-77";"1";"-77";"-77";"3";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"19";"2";"Jockey";"-77";"1";"-77";"-77";"4";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"20";"13";"Influencer";"-77";"3";"-77";"-77";"-77";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"21";"11";"Gangster";"-77";"1";"-77";"-77";"5";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"22";"9";"Führungskraft";"-77";"1";"-77";"-77";"4";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"23";"1";"Begleitung";"-77";"2";"-77";"-77";"3";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"24";"19";"Filmstar";"-77";"1";"-77";"-77";"4";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"25";"14";"Vorbild";"-77";"1";"-77";"-77";"3";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"26";"24";"Wache";"-77";"1";"-77";"-77";"4";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"27";"29";"Phänomen";"-77";"3";"-77";"-77";"-77";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"28";"16";"Person";"-77";"3";"-77";"-77";"-77";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"831";"0";"31";"7579889";"29";"26";"Freak";"-77";"1";"-77";"-77";"4";"-77";"-77";"-77";"245";"2025-04-08 12:07:04";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"1";"26";"Snob";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"2";"8";"Vertretung";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"3";"2";"Boss";"-77";"-77";"-77";"1";"-77";"-77";"-77";"2";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"4";"13";"Schlitzohr";"-77";"-77";"-77";"1";"-77";"-77";"-77";"3";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"5";"28";"Gör";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"6";"19";"Oberhaupt";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"7";"1";"Kultfigur";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"8";"29";"Tennis-Ass";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"9";"12";"Monster";"-77";"-77";"-77";"1";"-77";"-77";"-77";"2";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"10";"11";"Newbie";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"11";"10";"Mensch";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"12";"25";"Blödian";"-77";"-77";"-77";"1";"-77";"-77";"-77";"4";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"13";"27";"Glückskind";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"14";"20";"Genie";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"15";"6";"Scheusal";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"16";"9";"Kauz";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"17";"21";"Lebewesen";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"18";"15";"Nachwuchstalent";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"19";"18";"Superstar";"-77";"-77";"-77";"2";"-77";"-77";"-77";"1";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"20";"4";"Schatz";"-77";"-77";"-77";"2";"-77";"-77";"-77";"2";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"21";"23";"Legende";"-77";"-77";"-77";"1";"-77";"-77";"-77";"2";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"22";"16";"Bedienung";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"23";"7";"Ikone";"-77";"-77";"-77";"1";"-77";"-77";"-77";"1";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"24";"5";"Ferkel";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"25";"17";"Lehrling";"-77";"-77";"-77";"1";"-77";"-77";"-77";"2";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"26";"24";"Beirat";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"27";"3";"Junkie";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"28";"22";"Hilfskraft";"-77";"-77";"-77";"2";"-77";"-77";"-77";"1";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
"832";"0";"31";"7579900";"29";"14";"Individuum";"-77";"-77";"-77";"3";"-77";"-77";"-77";"-77";"264";"2025-04-08 12:11:30";"0000-00-00 00:00:00"
